Município;State;Municipality; Gross Rol [%] ;Gross Rol [%];Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Sao Miguel Arcanjo - SP;sao paulo;Sao Miguel Arcanjo;5.69;0.056875;11-01 / 01-01;5;0;147;01-01 / 03-01;5;0;196.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;1698.59;1273.10
Sao Pedro Do Turvo - SP;sao paulo;Sao Pedro Do Turvo;5.69;0.056875;11-01 / 01-01;5;0;165;01-01 / 03-01;5;0;268.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;1519.73;934.34
Sarutaia - SP;sao paulo;Sarutaia;5.69;0.056875;11-01 / 01-01;5;0;124;01-01 / 03-01;5;0;242.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;2019.18;1032.81
Taciba - SP;sao paulo;Taciba;5.69;0.056875;11-01 / 01-01;5;0;156;01-01 / 03-01;5;0;223.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;1606.81;1121.56
Taguai - SP;sao paulo;Taguai;5.69;0.056875;11-01 / 01-01;5;0;81;01-01 / 03-01;5;0;225.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;3089.21;1112.25
Tambau - SP;sao paulo;Tambau;5.69;0.056875;11-01 / 01-01;5;0;299;01-01 / 03-01;5;0;279.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;836.18;897.43
Taquarituba - SP;sao paulo;Taquarituba;5.69;0.056875;11-01 / 01-01;5;0;90;01-01 / 03-01;5;0;221.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;2787.66;1129.69
Taquarivai - SP;sao paulo;Taquarivai;5.69;0.056875;11-01 / 01-01;5;0;156;01-01 / 03-01;5;0;248.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;1604.20;1009.69
Tejupa - SP;sao paulo;Tejupa;5.69;0.056875;11-01 / 01-01;5;0;90;01-01 / 03-01;5;0;232.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;2771.91;1077.12
Teodoro Sampaio - SP;sao paulo;Teodoro Sampaio;5.69;0.056875;11-01 / 01-01;5;0;138;01-01 / 03-01;5;0;186.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;1811.95;1341.57
Vargem - SP;sao paulo;Vargem;5.69;0.056875;11-01 / 01-01;5;0;259;01-01 / 03-01;5;0;323.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;965.69;774.73
Vargem Grande Do Sul - SP;sao paulo;Vargem Grande Do Sul;5.69;0.056875;11-01 / 01-01;5;0;316;01-01 / 03-01;5;0;282.00;100.00;5000.00;28437.50;500000.00;250000.00;250000.00;790.56;886.69
Formosa Do Rio Preto - BA;bahia;Formosa Do Rio Preto;9.04;0.090375;11-15 / 01-15;5;0;292;01-15 / 03-15;5;0;267.00;100.00;5000.00;45187.50;500000.00;250000.00;250000.00;856.65;935.21
Luis Eduardo Magalhaes - BA;bahia;Luis Eduardo Magalhaes;9.04;0.090375;11-15 / 01-15;5;0;281;01-15 / 03-15;5;0;279.00;100.00;5000.00;45187.50;500000.00;250000.00;250000.00;891.06;894.62
Riachao Das Neves - BA;bahia;Riachao Das Neves;9.04;0.090375;11-15 / 01-15;5;0;234;01-15 / 03-15;5;0;211.00;100.00;5000.00;45187.50;500000.00;250000.00;250000.00;1068.04;1186.04
Sao Desiderio - BA;bahia;Sao Desiderio;9.04;0.090375;11-15 / 01-15;5;0;234;01-15 / 03-15;5;0;241.00;100.00;5000.00;45187.50;500000.00;250000.00;250000.00;1070.31;1037.43
Acreuna - GO;goias;Acreuna;4.13;0.04125;11-15 / 01-15;5;0;331;01-15 / 03-15;5;0;245.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;755.38;1021.02
Alto Paraiso De Goias - GO;goias;Alto Paraiso De Goias;4.13;0.04125;11-15 / 01-15;5;0;329;01-15 / 03-15;5;0;260.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;760.45;961.88
Campo Alegre De Goias - GO;goias;Campo Alegre De Goias;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;236.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;1057.55
Catalao - GO;goias;Catalao;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;248.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;1009.72
Corumbaiba - GO;goias;Corumbaiba;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;177.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;1413.27
Cristalina - GO;goias;Cristalina;4.13;0.04125;11-15 / 01-15;5;0;340;01-15 / 03-15;5;0;258.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;735.27;970.08
Formosa - GO;goias;Formosa;4.13;0.04125;11-15 / 01-15;5;0;324;01-15 / 03-15;5;0;205.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;772.73;1220.25
Gameleira De Goias - GO;goias;Gameleira De Goias;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;288.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;868.00
Gouvelandia - GO;goias;Gouvelandia;4.13;0.04125;11-15 / 01-15;5;0;337;01-15 / 03-15;5;0;247.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;742.53;1013.23
Ipameri - GO;goias;Ipameri;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;232.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;1075.87
Itumbiara - GO;goias;Itumbiara;4.13;0.04125;11-15 / 01-15;5;0;348;01-15 / 03-15;5;0;221.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;719.36;1129.33
Jatai - GO;goias;Jatai;4.13;0.04125;11-15 / 01-15;5;0;314;01-15 / 03-15;5;0;297.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;795.23;841.04
Leopoldo De Bulhoes - GO;goias;Leopoldo De Bulhoes;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;261.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;959.27
Luziania - GO;goias;Luziania;4.13;0.04125;11-15 / 01-15;5;0;345;01-15 / 03-15;5;0;265.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;724.25;941.96
Montes Claros De Goias - GO;goias;Montes Claros De Goias;4.13;0.04125;11-15 / 01-15;5;0;340;01-15 / 03-15;5;0;316.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;734.56;790.99
Orizona - GO;goias;Orizona;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;268.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;933.48
Parauna - GO;goias;Parauna;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;253.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;986.87
Planaltina - GO;goias;Planaltina;4.13;0.04125;11-15 / 01-15;5;0;335;01-15 / 03-15;5;0;207.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;746.04;1207.46
Professor Jamil - GO;goias;Professor Jamil;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;246.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;1016.91
Quirinopolis - GO;goias;Quirinopolis;4.13;0.04125;11-15 / 01-15;5;0;343;01-15 / 03-15;5;0;233.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;728.06;1070.69
Rio Verde - GO;goias;Rio Verde;4.13;0.04125;11-15 / 01-15;5;0;339;01-15 / 03-15;5;0;233.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;737.06;1072.11
Sao Joao Dalianca - GO;goias;Sao Joao Dalianca;4.13;0.04125;11-15 / 01-15;5;0;322;01-15 / 03-15;5;0;230.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;777.38;1086.78
Sao Miguel Do Passa Quatro - GO;goias;Sao Miguel Do Passa Quatro;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;209.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;1198.74
Silvania - GO;goias;Silvania;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;261.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;957.98
Vianopolis - GO;goias;Vianopolis;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;260.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;960.97
Vila Boa - GO;goias;Vila Boa;4.13;0.04125;11-15 / 01-15;5;0;322;01-15 / 03-15;5;0;206.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;776.48;1214.69
Vila Propicio - GO;goias;Vila Propicio;4.13;0.04125;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;275.00;100.00;5000.00;20625.00;500000.00;250000.00;250000.00;714.29;908.72
Alfenas - MG;minas gerais;Alfenas;4.58;0.04575;11-15 / 01-15;5;0;313;01-15 / 03-15;5;0;256.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;797.99;976.43
Andradas - MG;minas gerais;Andradas;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;278.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.44;899.00
Andrelandia - MG;minas gerais;Andrelandia;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;274.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;911.05
Antonio Carlos - MG;minas gerais;Antonio Carlos;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;260.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;962.59
Barbacena - MG;minas gerais;Barbacena;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;259.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;966.20
Boa Esperanca - MG;minas gerais;Boa Esperanca;4.58;0.04575;11-15 / 01-15;5;0;338;01-15 / 03-15;5;0;255.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;739.16;978.68
Campos Gerais - MG;minas gerais;Campos Gerais;4.58;0.04575;11-15 / 01-15;5;0;309;01-15 / 03-15;5;0;268.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;809.53;934.06
Centralina - MG;minas gerais;Centralina;4.58;0.04575;11-15 / 01-15;5;0;340;01-15 / 03-15;5;0;130.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;736.06;1920.88
Conceicao Das Alagoas - MG;minas gerais;Conceicao Das Alagoas;4.58;0.04575;11-15 / 01-15;5;0;297;01-15 / 03-15;5;0;209.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;840.83;1196.06
Coqueiral - MG;minas gerais;Coqueiral;4.58;0.04575;11-15 / 01-15;5;0;312;01-15 / 03-15;5;0;248.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;801.17;1009.47
Eloi Mendes - MG;minas gerais;Eloi Mendes;4.58;0.04575;11-15 / 01-15;5;0;347;01-15 / 03-15;5;0;254.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;721.39;985.56
Espirito Santo Do Dourado - MG;minas gerais;Espirito Santo Do Dourado;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;251.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;996.66
Fama - MG;minas gerais;Fama;4.58;0.04575;11-15 / 01-15;5;0;325;01-15 / 03-15;5;0;265.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;770.04;943.50
Formoso - MG;minas gerais;Formoso;4.58;0.04575;11-15 / 01-15;5;0;241;01-15 / 03-15;5;0;149.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;1036.62;1682.21
Guaranesia - MG;minas gerais;Guaranesia;4.58;0.04575;11-15 / 01-15;5;0;310;01-15 / 03-15;5;0;260.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;807.26;962.09
Inhauma - MG;minas gerais;Inhauma;4.58;0.04575;11-15 / 01-15;5;0;249;01-15 / 03-15;5;0;99.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;1002.91;2519.57
Itamogi - MG;minas gerais;Itamogi;4.58;0.04575;11-15 / 01-15;5;0;330;01-15 / 03-15;5;0;263.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;757.46;950.91
Itapagipe - MG;minas gerais;Itapagipe;4.58;0.04575;11-15 / 01-15;5;0;314;01-15 / 03-15;5;0;204.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;795.43;1225.76
Machado - MG;minas gerais;Machado;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;250.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;1000.95
Monsenhor Paulo - MG;minas gerais;Monsenhor Paulo;4.58;0.04575;11-15 / 01-15;5;0;339;01-15 / 03-15;5;0;249.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;736.92;1005.36
Monte Alegre De Minas - MG;minas gerais;Monte Alegre De Minas;4.58;0.04575;11-15 / 01-15;5;0;310;01-15 / 03-15;5;0;178.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;805.80;1407.67
Monte Carmelo - MG;minas gerais;Monte Carmelo;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;245.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;1020.23
Monte Santo De Minas - MG;minas gerais;Monte Santo De Minas;4.58;0.04575;11-15 / 01-15;5;0;328;01-15 / 03-15;5;0;269.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;762.14;928.52
Patrocinio - MG;minas gerais;Patrocinio;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;239.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;1047.44
Perdizes - MG;minas gerais;Perdizes;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;263.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;951.82
Pouso Alegre - MG;minas gerais;Pouso Alegre;4.58;0.04575;11-15 / 01-15;5;0;297;01-15 / 03-15;5;0;258.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;840.43;968.21
Prados - MG;minas gerais;Prados;4.58;0.04575;11-15 / 01-15;5;0;343;01-15 / 03-15;5;0;252.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;728.41;990.34
Prata - MG;minas gerais;Prata;4.58;0.04575;11-15 / 01-15;5;0;330;01-15 / 03-15;5;0;203.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;756.73;1233.79
Presidente Olegario - MG;minas gerais;Presidente Olegario;4.58;0.04575;11-15 / 01-15;5;0;334;01-15 / 03-15;5;0;239.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;748.07;1044.75
Sacramento - MG;minas gerais;Sacramento;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;303.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;826.26
Santa Juliana - MG;minas gerais;Santa Juliana;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;236.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;1058.77
Santa Rita De Caldas - MG;minas gerais;Santa Rita De Caldas;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;299.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;836.80
Santa Rita Do Sapucai - MG;minas gerais;Santa Rita Do Sapucai;4.58;0.04575;11-15 / 01-15;5;0;315;01-15 / 03-15;5;0;280.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;793.82;891.98
Santana Do Garambeu - MG;minas gerais;Santana Do Garambeu;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;288.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;867.09
Sao Francisco De Sales - MG;minas gerais;Sao Francisco De Sales;4.58;0.04575;11-15 / 01-15;5;0;290;01-15 / 03-15;5;0;162.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;861.33;1547.29
Sao Pedro Da Uniao - MG;minas gerais;Sao Pedro Da Uniao;4.58;0.04575;11-15 / 01-15;5;0;304;01-15 / 03-15;5;0;261.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;823.61;959.50
Sao Vicente De Minas - MG;minas gerais;Sao Vicente De Minas;4.58;0.04575;11-15 / 01-15;5;0;327;01-15 / 03-15;5;0;237.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;764.89;1056.02
Tupaciguara - MG;minas gerais;Tupaciguara;4.58;0.04575;11-15 / 01-15;5;0;326;01-15 / 03-15;5;0;188.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;766.95;1331.82
Turvolandia - MG;minas gerais;Turvolandia;4.58;0.04575;11-15 / 01-15;5;0;343;01-15 / 03-15;5;0;235.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;728.70;1065.24
Uberlandia - MG;minas gerais;Uberlandia;4.58;0.04575;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;221.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;714.29;1128.96
Varginha - MG;minas gerais;Varginha;4.58;0.04575;11-15 / 01-15;5;0;326;01-15 / 03-15;5;0;245.00;100.00;5000.00;22875.00;500000.00;250000.00;250000.00;767.45;1020.24
Moju - PA;para;Moju;5.48;0.05475;11-15 / 01-15;5;0;161;01-15 / 03-15;5;0;350.00;100.00;5000.00;27375.00;500000.00;250000.00;250000.00;1555.18;714.29
Novo Progresso - PA;para;Novo Progresso;5.48;0.05475;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;350.00;100.00;5000.00;27375.00;500000.00;250000.00;250000.00;714.29;714.29
Rondon Do Para - PA;para;Rondon Do Para;5.48;0.05475;11-15 / 01-15;5;0;235;01-15 / 03-15;5;0;350.00;100.00;5000.00;27375.00;500000.00;250000.00;250000.00;1061.77;714.29
Santana Do Araguaia - PA;para;Santana Do Araguaia;5.48;0.05475;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;350.00;100.00;5000.00;27375.00;500000.00;250000.00;250000.00;714.29;714.29
Mateiros - TO;tocantins;Mateiros;7.79;0.077875;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;350.00;100.00;5000.00;38937.50;500000.00;250000.00;250000.00;714.29;714.29
Pium - TO;tocantins;Pium;7.79;0.077875;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;350.00;100.00;5000.00;38937.50;500000.00;250000.00;250000.00;714.29;714.29
Rio Dos Bois - TO;tocantins;Rio Dos Bois;7.79;0.077875;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;350.00;100.00;5000.00;38937.50;500000.00;250000.00;250000.00;714.29;714.29
Santa Rosa Do Tocantins - TO;tocantins;Santa Rosa Do Tocantins;7.79;0.077875;11-15 / 01-15;5;0;350;01-15 / 03-15;5;0;350.00;100.00;5000.00;38937.50;500000.00;250000.00;250000.00;714.29;714.29
Acegua - RS;rio grande do sul;Acegua;8.2;0.082;12-01 / 02-01;5;0;102;02-01 / 04-01;5;0;95.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2439.76;2625.20
Agua Santa - RS;rio grande do sul;Agua Santa;8.2;0.082;12-01 / 02-01;5;0;194;02-01 / 04-01;5;0;138.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1291.83;1808.96
Alegrete - RS;rio grande do sul;Alegrete;8.2;0.082;12-01 / 02-01;5;0;100;02-01 / 04-01;5;0;27.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2497.25;9431.18
Alegria - RS;rio grande do sul;Alegria;8.2;0.082;12-01 / 02-01;5;0;154;02-01 / 04-01;5;0;112.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1624.41;2232.49
Almirante Tamandare Do Sul - RS;rio grande do sul;Almirante Tamandare Do Sul;8.2;0.082;12-01 / 02-01;5;0;164;02-01 / 04-01;5;0;110.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1520.86;2277.48
Alpestre - RS;rio grande do sul;Alpestre;8.2;0.082;12-01 / 02-01;5;0;176;02-01 / 04-01;5;0;120.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1418.19;2076.23
Alto Alegre - RS;rio grande do sul;Alto Alegre;8.2;0.082;12-01 / 02-01;5;0;144;02-01 / 04-01;5;0;131.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1734.45;1911.63
Amaral Ferrador - RS;rio grande do sul;Amaral Ferrador;8.2;0.082;12-01 / 02-01;5;0;139;02-01 / 04-01;5;0;90.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1792.24;2774.32
Ametista Do Sul - RS;rio grande do sul;Ametista Do Sul;8.2;0.082;12-01 / 02-01;5;0;163;02-01 / 04-01;5;0;105.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1533.94;2379.02
Anta Gorda - RS;rio grande do sul;Anta Gorda;8.2;0.082;12-01 / 02-01;5;0;170;02-01 / 04-01;5;0;121.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1474.02;2058.45
Arroio Do Tigre - RS;rio grande do sul;Arroio Do Tigre;8.2;0.082;12-01 / 02-01;5;0;145;02-01 / 04-01;5;0;138.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1724.43;1816.73
Arroio Dos Ratos - RS;rio grande do sul;Arroio Dos Ratos;8.2;0.082;12-01 / 02-01;5;0;136;02-01 / 04-01;5;0;114.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1837.29;2187.15
Arroio Grande - RS;rio grande do sul;Arroio Grande;8.2;0.082;12-01 / 02-01;5;0;103;02-01 / 04-01;5;0;77.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2416.83;3260.47
Arvorezinha - RS;rio grande do sul;Arvorezinha;8.2;0.082;12-01 / 02-01;5;0;173;02-01 / 04-01;5;0;130.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1447.14;1921.39
Augusto Pestana - RS;rio grande do sul;Augusto Pestana;8.2;0.082;12-01 / 02-01;5;0;136;02-01 / 04-01;5;0;133.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1843.15;1881.95
Bage - RS;rio grande do sul;Bage;8.2;0.082;12-01 / 02-01;5;0;109;02-01 / 04-01;5;0;104.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2292.26;2398.61
Barao Do Triunfo - RS;rio grande do sul;Barao Do Triunfo;8.2;0.082;12-01 / 02-01;5;0;151;02-01 / 04-01;5;0;112.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1658.92;2222.55
Barra Do Ribeiro - RS;rio grande do sul;Barra Do Ribeiro;8.2;0.082;12-01 / 02-01;5;0;130;02-01 / 04-01;5;0;105.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1925.40;2378.58
Barra Funda - RS;rio grande do sul;Barra Funda;8.2;0.082;12-01 / 02-01;5;0;159;02-01 / 04-01;5;0;110.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1574.36;2264.98
Barracao - RS;rio grande do sul;Barracao;8.2;0.082;12-01 / 02-01;5;0;220;02-01 / 04-01;5;0;152.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1137.11;1647.83
Barros Cassal - RS;rio grande do sul;Barros Cassal;8.2;0.082;12-01 / 02-01;5;0;181;02-01 / 04-01;5;0;143.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1381.05;1749.96
Boa Vista Das Missoes - RS;rio grande do sul;Boa Vista Das Missoes;8.2;0.082;12-01 / 02-01;5;0;153;02-01 / 04-01;5;0;115.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1635.84;2182.46
Boa Vista Do Cadeado - RS;rio grande do sul;Boa Vista Do Cadeado;8.2;0.082;12-01 / 02-01;5;0;141;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1772.22;1979.25
Boa Vista Do Incra - RS;rio grande do sul;Boa Vista Do Incra;8.2;0.082;12-01 / 02-01;5;0;130;02-01 / 04-01;5;0;135.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1929.95;1858.39
Boqueirao Do Leao - RS;rio grande do sul;Boqueirao Do Leao;8.2;0.082;12-01 / 02-01;5;0;180;02-01 / 04-01;5;0;145.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1389.66;1724.26
Bossoroca - RS;rio grande do sul;Bossoroca;8.2;0.082;12-01 / 02-01;5;0;109;02-01 / 04-01;5;0;109.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2289.71;2292.08
Butia - RS;rio grande do sul;Butia;8.2;0.082;12-01 / 02-01;5;0;135;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1855.12;2205.63
Cacapava Do Sul - RS;rio grande do sul;Cacapava Do Sul;8.2;0.082;12-01 / 02-01;5;0;117;02-01 / 04-01;5;0;96.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2133.54;2609.20
Cacequi - RS;rio grande do sul;Cacequi;8.2;0.082;12-01 / 02-01;5;0;121;02-01 / 04-01;5;0;81.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2071.40;3077.14
Cachoeira Do Sul - RS;rio grande do sul;Cachoeira Do Sul;8.2;0.082;12-01 / 02-01;5;0;113;02-01 / 04-01;5;0;92.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2204.48;2730.18
Cacique Doble - RS;rio grande do sul;Cacique Doble;8.2;0.082;12-01 / 02-01;5;0;212;02-01 / 04-01;5;0;141.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1180.52;1778.96
Caibate - RS;rio grande do sul;Caibate;8.2;0.082;12-01 / 02-01;5;0;133;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1872.94;2129.16
Caicara - RS;rio grande do sul;Caicara;8.2;0.082;12-01 / 02-01;5;0;177;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1409.11;1988.94
Camaqua - RS;rio grande do sul;Camaqua;8.2;0.082;12-01 / 02-01;5;0;118;02-01 / 04-01;5;0;95.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2127.13;2637.01
Camargo - RS;rio grande do sul;Camargo;8.2;0.082;12-01 / 02-01;5;0;178;02-01 / 04-01;5;0;131.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1407.99;1910.74
Campo Novo - RS;rio grande do sul;Campo Novo;8.2;0.082;12-01 / 02-01;5;0;159;02-01 / 04-01;5;0;114.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1570.24;2190.76
Campos Borges - RS;rio grande do sul;Campos Borges;8.2;0.082;12-01 / 02-01;5;0;136;02-01 / 04-01;5;0;136.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1835.95;1842.97
Candelaria - RS;rio grande do sul;Candelaria;8.2;0.082;12-01 / 02-01;5;0;148;02-01 / 04-01;5;0;108.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1687.68;2309.88
